attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
28,42,61,25,44,12,16,61,61,0,4,3,25,61,38,28,93,80,94,86,a16
31,45,61,27,45,18,19,61,61,0,9,11,27,61,43,31,96,85,96,89,a16
35,48,61,31,48,20,21,61,61,0,4,3,31,61,40,35,99,87,99,88,a16
35,48,61,31,48,23,22,61,61,0,4,3,31,61,41,35,99,85,99,89,a16
32,45,61,29,45,17,19,61,61,0,0,0,29,61,36,33,96,82,98,87,a16
34,47,61,31,47,30,23,61,61,0,4,5,31,61,44,35,98,88,99,91,a16
29,49,61,33,48,29,19,61,61,0,3,15,33,61,49,29,101,87,101,97,a16
29,49,61,34,50,31,28,61,61,0,11,28,34,61,49,29,103,91,103,99,a16
28,41,61,25,41,10,15,61,61,0,4,3,25,61,37,28,92,80,93,85,a16
29,43,61,26,43,14,17,61,61,0,5,6,26,61,41,30,93,82,94,88,a16
33,46,61,30,47,22,22,61,61,0,4,3,30,61,40,34,97,86,99,88,a16
35,48,61,31,48,23,22,61,61,0,4,3,31,61,41,35,99,85,99,89,a16
26,48,61,30,48,26,19,61,61,0,4,20,30,61,48,26,99,85,99,96,a16
28,48,61,30,48,28,23,61,61,2,6,28,30,61,48,28,99,88,99,96,a16
29,41,61,25,41,11,16,61,61,0,5,6,26,61,40,30,93,82,93,86,a16
30,44,61,27,43,19,19,61,61,0,11,13,27,61,45,31,94,83,96,90,a16
34,47,61,30,47,13,17,61,61,0,0,0,30,61,34,33,98,83,95,85,a16
34,47,61,30,47,16,20,61,61,0,3,3,30,61,39,34,98,84,98,87,a16
26,47,61,29,47,29,17,61,12,0,4,3,29,56,47,26,98,86,99,93,a16
27,46,61,29,46,29,21,61,61,0,5,11,29,61,46,27,97,87,98,92,a16
26,47,61,29,47,29,17,61,12,0,4,3,29,56,47,26,98,86,99,93,a16
27,46,61,29,46,29,21,61,61,0,5,11,29,61,46,27,97,87,98,92,a16
26,47,61,29,47,29,17,61,12,0,4,3,29,56,47,26,98,86,99,93,a16
27,46,61,29,46,29,21,61,61,0,5,11,29,61,46,27,97,87,98,92,a16
26,47,61,29,47,29,17,61,12,0,4,3,29,56,47,26,98,86,99,93,a16
27,46,61,29,46,29,21,61,61,0,5,11,29,61,46,27,97,87,98,92,a16
34,46,61,31,46,21,22,61,61,0,4,3,31,61,40,35,98,84,99,88,a16
35,48,61,31,48,29,22,61,61,0,4,4,31,61,42,35,99,88,99,89,a16
31,50,61,35,50,35,26,61,61,0,5,24,35,61,50,31,104,95,105,100,a16
31,50,61,37,50,36,30,61,61,4,5,28,37,61,50,31,105,96,105,101,a16
19,14,61,5,40,13,15,61,61,0,1,1,21,61,35,25,89,74,90,73,a16
17,14,61,6,42,24,16,61,61,0,1,1,20,61,37,26,90,77,91,77,a16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,11,a16
0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,16,a16
35,48,61,31,48,20,21,61,61,0,3,3,31,61,40,35,99,85,99,88,a16
35,48,61,31,48,29,23,61,61,0,7,9,31,61,44,35,99,88,99,91,a16
28,47,61,33,47,28,20,61,61,0,3,15,33,61,49,29,100,85,101,96,a16
28,48,61,32,49,30,24,61,61,0,5,20,32,61,48,28,101,88,102,97,a16
37,34,61,29,48,35,32,61,4,0,2,13,38,57,47,28,100,91,106,99,a16
41,37,61,32,48,34,32,61,13,0,4,13,40,61,48,33,104,94,106,100,a16
31,45,61,27,46,12,18,61,61,0,5,3,27,61,43,31,96,86,96,90,a16
33,46,61,29,46,17,20,61,61,0,7,11,29,61,46,33,97,87,97,91,a16
30,44,61,26,45,14,17,61,61,0,3,3,26,61,39,30,95,75,95,86,a16
31,45,61,27,45,16,18,61,61,0,3,3,27,61,41,31,96,77,96,89,a16
29,46,61,30,43,24,12,61,31,0,4,2,30,53,43,29,96,81,96,90,a16
29,46,61,31,44,26,16,61,61,0,7,4,31,61,48,30,97,82,98,93,a16
35,48,61,31,48,20,21,61,61,0,4,3,31,61,41,35,99,81,99,89,a16
34,46,61,31,47,22,22,61,61,0,5,6,31,61,42,35,98,83,99,89,a16
33,48,61,34,46,28,17,61,14,0,4,4,34,48,38,34,101,85,101,94,a16
33,48,61,35,45,29,20,61,61,0,7,5,35,61,39,33,102,85,99,94,a16
32,45,61,29,45,23,20,61,61,0,0,0,29,61,37,33,96,82,98,87,a16
33,46,61,30,45,24,20,61,61,0,3,3,30,61,41,34,97,81,98,88,a16
34,45,61,31,45,25,22,61,61,0,0,0,31,61,33,32,97,78,95,82,a16
34,45,61,31,45,26,22,61,61,0,0,0,31,61,34,32,97,79,98,82,a16
25,42,61,27,42,28,17,61,9,0,3,11,27,58,42,25,94,82,94,89,a16
25,42,61,27,42,29,18,61,12,0,4,12,27,58,42,25,94,83,95,89,a16
35,48,61,31,48,20,21,61,61,0,4,3,31,61,41,35,99,81,99,89,a16
34,46,61,31,47,22,22,61,61,0,5,6,31,61,42,35,98,83,99,89,a16
33,46,61,30,46,19,22,61,61,0,4,3,30,61,40,34,97,84,99,88,a16
34,46,61,31,46,23,22,61,61,0,4,3,31,61,42,35,98,85,99,89,a16
28,43,61,26,43,12,17,61,61,0,4,3,27,61,45,29,93,76,95,89,a16
29,44,61,26,45,15,18,61,61,0,4,6,26,61,44,29,95,79,95,90,a16
33,46,61,30,46,19,22,61,61,0,4,3,30,61,40,34,97,84,99,88,a16
34,46,61,31,46,24,23,61,61,0,7,8,31,61,44,35,98,85,99,91,a16
17,37,61,15,37,20,18,61,2,0,0,12,15,61,37,17,88,80,88,86,a16
29,43,61,26,41,17,16,61,61,0,0,0,26,61,37,30,93,79,93,87,a16
30,44,61,27,44,29,21,61,61,0,6,8,27,61,45,31,94,84,97,90,a16
29,48,61,31,45,26,12,61,25,0,3,2,31,53,45,29,99,82,97,93,a16
30,48,61,33,45,27,16,61,61,0,6,4,33,61,48,30,100,83,98,94,a16
29,45,61,31,48,28,18,61,61,0,5,8,26,61,42,30,94,85,99,93,a16
29,46,61,32,48,29,22,61,61,0,7,8,26,61,44,30,95,85,99,94,a16
34,47,56,30,45,20,20,52,0,0,0,0,29,44,35,33,98,72,98,86,a16
27,20,61,5,48,31,39,61,61,9,22,18,33,61,51,30,104,82,106,84,a16
17,36,61,15,36,22,18,61,61,0,5,15,16,61,39,17,87,80,90,86,a16
18,34,61,13,36,23,20,61,61,0,8,14,13,61,34,18,87,80,88,85,a16
35,48,61,32,48,20,21,61,61,0,4,3,32,61,40,35,99,85,99,88,a16
35,48,61,32,48,25,23,61,61,0,4,3,32,61,41,35,99,87,99,89,a16
35,48,61,31,48,20,21,61,61,0,3,3,31,61,40,35,99,85,99,88,a16
35,48,61,31,48,29,23,61,61,0,7,9,31,61,44,35,99,88,99,91,a16
25,47,61,30,47,30,18,61,61,0,6,20,30,61,48,26,98,89,99,96,a16
28,47,61,32,47,30,22,61,61,2,5,28,31,61,48,29,98,89,99,97,a16
30,44,53,30,45,22,23,36,0,0,0,0,27,44,33,29,94,67,96,85,a16
30,43,55,30,45,22,30,38,0,0,0,0,29,44,35,29,93,69,96,85,a16
28,48,61,30,48,28,17,61,61,0,3,11,30,61,48,28,98,91,99,94,a16
29,48,61,32,48,29,19,61,61,1,7,28,32,61,48,29,99,93,100,96,a16
26,44,61,25,46,13,12,61,61,0,2,2,25,61,44,26,94,87,96,89,a16
29,48,61,32,48,29,20,61,61,0,2,28,32,61,48,29,99,93,100,96,a16
26,44,61,25,46,13,12,61,61,0,2,2,25,61,44,26,94,87,96,89,a16
26,46,61,28,47,26,16,61,61,0,3,15,28,61,46,26,97,89,98,93,a16
27,47,61,32,47,28,20,61,61,1,6,28,31,61,47,27,99,86,99,96,a16
28,48,61,34,47,30,23,61,61,5,9,32,33,61,48,28,100,87,100,100,a16
28,48,61,30,48,30,17,61,11,0,4,4,30,58,48,28,99,88,99,95,a16
27,47,61,30,47,29,21,61,61,0,5,13,31,61,47,27,99,87,98,93,a16
28,48,61,30,48,30,17,61,11,0,4,4,30,58,48,28,99,88,99,95,a16
27,47,61,30,47,29,21,61,61,0,5,13,31,61,47,27,99,87,98,93,a16
24,44,58,25,44,28,22,53,4,0,0,16,24,58,45,25,94,83,95,93,a16
26,46,58,28,46,33,25,56,5,0,0,20,28,58,45,26,97,87,97,95,a16
34,35,61,30,49,27,30,43,58,0,14,15,20,61,40,19,94,82,103,94,a16
34,37,61,35,50,32,33,61,61,0,14,16,20,61,40,20,95,87,105,96,a16
33,46,61,30,47,24,22,61,61,0,4,3,30,61,40,34,97,86,99,88,a16
35,48,61,31,48,25,22,61,61,0,4,3,31,61,42,35,99,86,99,89,a16
35,48,61,31,48,20,21,61,61,0,3,3,31,61,40,35,99,85,99,88,a16
35,48,61,31,48,29,23,61,61,0,7,9,31,61,44,35,99,88,99,91,a16
33,47,61,35,45,36,32,61,61,0,12,14,34,61,48,33,100,92,100,91,a16
31,49,61,35,46,36,32,61,61,2,16,15,34,61,48,33,98,93,101,91,a16
30,49,61,34,49,33,29,61,61,0,4,8,34,61,49,30,103,90,103,98,a16
33,51,61,38,51,39,35,61,61,7,6,28,38,61,51,33,106,102,107,102,a16
22,40,61,21,40,21,22,61,61,0,3,16,22,61,42,22,92,81,91,89,a16
30,48,61,31,48,31,28,61,61,2,4,20,31,61,48,30,99,84,99,96,a16
35,48,61,31,48,20,21,61,61,0,3,3,31,61,40,35,99,85,99,88,a16
35,48,61,31,48,29,23,61,61,0,7,9,31,61,44,35,99,88,99,91,a16
31,50,61,35,50,35,26,61,61,0,5,24,35,61,50,31,104,95,105,100,a16
31,50,61,37,50,36,30,61,61,4,5,28,37,61,50,31,105,96,105,101,a16
0,19,2,2,25,13,15,41,0,0,0,0,0,0,0,0,30,46,29,26,a16
0,25,5,4,27,18,18,41,0,0,0,0,0,0,0,0,37,54,37,31,a16
35,48,61,31,48,20,21,61,61,0,3,3,31,61,40,35,99,85,99,88,a16
35,48,61,31,48,29,23,61,61,0,7,9,31,61,44,35,99,88,99,91,a16
32,40,61,25,47,19,22,61,61,0,5,3,31,61,42,33,100,82,99,82,a16
33,40,61,25,45,22,22,61,61,0,5,3,31,61,43,33,99,82,99,82,a16
30,37,61,23,47,15,23,61,61,0,5,3,31,61,44,32,99,79,98,83,a16
31,37,61,23,47,24,24,61,61,0,5,3,31,61,46,33,100,80,100,83,a16
28,42,61,25,44,12,16,61,61,0,4,3,25,61,38,28,93,82,94,86,a16
33,46,61,29,45,22,20,61,61,0,12,14,29,61,46,33,97,87,96,91,a16
32,46,61,30,46,30,31,61,61,11,22,22,27,61,45,33,95,90,99,95,a16
33,46,61,31,47,32,31,61,61,14,23,24,28,61,45,33,96,91,99,96,a16
25,36,58,20,36,19,20,33,58,20,25,36,20,58,36,25,89,89,89,89,a17
28,38,61,22,38,22,21,61,61,22,28,38,22,61,38,28,90,90,90,90,a17
41,36,55,32,37,37,29,61,61,33,41,38,33,55,37,41,102,101,102,102,a17
41,36,55,32,37,37,29,61,61,33,41,38,33,55,37,41,102,101,102,102,a17
40,39,61,34,45,35,27,61,61,40,36,51,29,61,34,37,102,103,99,107,a17
41,40,57,34,45,38,36,58,61,40,36,51,31,61,38,37,102,104,100,107,a17
35,30,51,24,44,30,21,42,55,38,37,48,32,51,38,39,100,98,101,97,a17
37,33,51,26,45,30,24,43,56,39,38,49,33,51,38,39,102,100,100,98,a17
40,36,51,30,47,32,23,46,55,31,36,43,32,51,37,41,104,102,102,104,a17
38,34,55,30,45,31,26,48,53,33,39,42,32,55,35,39,100,99,99,102,a17
40,36,51,30,47,32,23,46,55,31,36,43,32,51,37,41,104,102,102,104,a17
38,34,55,30,45,31,26,48,53,33,39,42,32,55,35,39,100,99,99,102,a17
40,36,51,31,47,31,21,43,55,37,40,45,31,51,36,40,105,99,99,104,a17
37,34,51,29,46,32,26,46,56,38,41,45,31,51,36,40,103,101,101,102,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
41,39,56,34,43,40,35,58,58,43,41,42,34,56,39,41,104,104,103,104,a17
41,39,56,34,43,40,35,58,58,43,41,42,34,56,39,41,104,104,103,104,a17
33,28,55,16,35,29,18,43,58,28,36,38,16,55,28,33,91,95,92,91,a17
33,30,56,18,35,30,19,58,58,28,36,38,18,56,30,33,92,95,93,92,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
39,35,51,29,41,35,22,46,58,40,40,42,28,51,34,39,101,102,100,101,a17
39,36,51,30,41,36,25,48,58,41,40,43,30,51,37,39,101,102,101,102,a17
38,34,51,28,39,35,22,47,58,39,39,41,28,51,34,37,100,99,97,98,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
40,35,51,31,43,29,25,47,51,29,38,39,35,51,39,41,101,98,96,102,a17
41,36,51,32,44,30,27,48,51,29,40,40,35,51,39,41,101,101,102,102,a17
38,34,51,27,44,29,14,41,56,31,36,44,28,51,36,38,98,97,95,97,a17
38,36,51,28,44,30,17,42,56,33,39,45,31,51,38,39,101,99,98,101,a17
29,25,56,15,36,20,13,34,56,24,30,40,16,56,28,30,88,88,86,88,a17
31,28,56,16,38,22,16,36,56,25,33,42,18,56,31,31,91,89,89,89,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
39,35,51,30,41,30,24,47,58,25,35,35,32,51,35,39,100,100,100,100,a17
38,33,51,30,41,31,26,50,58,26,34,35,33,51,35,38,99,98,99,98,a17
38,34,55,26,36,29,22,45,55,40,38,48,27,55,34,38,97,99,96,98,a17
40,36,58,30,38,30,28,58,58,44,40,48,31,58,36,40,102,102,100,103,a17
40,36,56,30,37,28,26,45,56,44,39,48,30,56,36,40,100,102,98,101,a17
40,36,56,30,37,28,26,45,56,44,39,48,30,56,36,40,100,102,98,101,a17
29,25,58,15,38,25,18,61,58,26,30,44,16,58,28,30,89,90,89,90,a17
29,25,61,15,40,29,20,61,61,27,31,45,18,58,31,30,90,91,90,90,a17
35,33,51,25,42,28,21,39,58,38,38,43,26,51,34,37,97,98,97,98,a17
39,34,56,29,45,37,28,58,58,43,40,46,30,56,36,39,102,101,100,102,a17
30,26,56,15,38,19,14,32,58,26,33,39,16,56,28,31,90,92,91,90,a17
30,26,58,15,38,22,16,58,58,26,33,40,16,58,28,31,89,92,91,91,a17
28,20,56,12,43,20,21,31,58,20,30,33,23,56,37,34,95,85,96,87,a17
30,22,56,13,45,23,22,51,58,20,32,33,25,56,38,34,97,86,97,89,a17
34,28,51,20,44,32,26,41,58,26,37,39,34,51,41,39,102,93,103,97,a17
36,30,55,23,46,33,27,58,58,31,37,39,35,51,42,39,103,94,103,98,a17
38,34,51,28,43,33,25,47,56,39,38,44,28,51,35,38,99,98,98,100,a17
40,36,56,32,45,37,28,49,56,44,41,46,33,56,37,40,103,102,102,104,a17
40,37,51,31,42,23,20,40,51,21,37,33,31,51,38,40,102,102,99,101,a17
39,34,56,28,46,29,25,44,51,26,38,37,28,56,35,39,101,99,96,100,a17
41,37,58,33,47,34,29,50,56,41,40,46,32,58,36,39,101,101,100,101,a17
41,37,58,33,47,34,29,50,56,41,40,46,32,58,36,39,101,101,100,101,a17
25,25,58,15,28,5,10,20,53,12,22,25,15,58,25,25,84,84,82,84,a17
30,28,58,16,33,12,14,25,55,16,29,28,16,58,28,30,88,87,85,87,a17
19,20,58,10,31,15,12,41,54,16,19,34,11,58,22,19,82,84,84,83,a17
22,22,58,13,31,16,12,47,58,16,20,34,14,58,25,22,82,84,84,84,a17
39,35,51,32,45,34,25,46,55,40,41,43,33,51,37,41,103,100,100,102,a17
38,34,51,30,43,33,26,47,53,36,41,43,30,51,34,38,101,99,98,101,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
38,35,51,30,42,29,25,48,58,33,35,46,32,51,36,41,103,100,101,101,a17
39,35,55,31,41,29,27,58,58,38,38,45,31,55,35,39,102,100,100,102,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
39,34,58,30,34,29,12,43,58,30,40,35,31,58,35,41,100,100,101,101,a17
38,35,58,30,35,31,16,45,58,32,41,36,31,58,36,40,100,100,101,101,a17
39,37,51,31,42,36,23,47,58,42,40,43,31,51,37,39,102,103,101,102,a17
37,34,55,29,38,35,26,58,58,39,39,42,29,55,35,39,99,99,98,99,a17
39,37,51,31,42,36,23,47,58,42,40,43,31,51,37,39,102,103,101,102,a17
37,34,55,29,38,35,26,58,58,39,39,42,29,55,35,39,99,99,98,99,a17
33,28,55,16,42,28,21,58,58,31,36,42,18,55,30,34,95,95,96,94,a17
35,32,56,24,44,36,25,61,61,38,37,45,25,56,33,35,97,97,98,97,a17
38,34,51,29,46,27,20,37,56,35,38,41,36,51,41,41,105,98,101,103,a17
37,33,51,29,42,30,20,42,58,35,40,40,35,51,38,41,102,99,102,101,a17
39,35,51,31,41,31,24,47,56,31,37,42,36,51,39,41,104,102,104,104,a17
38,34,51,30,40,32,25,48,58,29,33,39,34,51,37,38,100,98,100,99,a17
34,31,55,18,42,21,18,34,56,28,35,44,22,55,35,36,94,92,92,94,a17
35,33,56,25,43,24,20,37,56,32,37,45,28,56,36,37,98,94,94,98,a17
33,31,55,18,42,22,18,35,56,29,35,46,22,55,35,36,95,92,93,94,a17
34,32,56,20,43,22,20,35,58,29,36,45,23,56,37,36,96,94,94,97,a17
33,26,55,15,45,15,19,28,55,33,35,46,18,55,30,34,97,95,93,96,a17
34,28,56,18,46,21,23,33,56,38,37,47,23,56,31,35,98,97,94,98,a17
38,35,51,30,45,27,18,37,51,30,38,41,32,51,37,40,104,97,95,102,a17
39,36,51,32,45,29,21,41,51,31,41,42,34,51,37,41,104,100,100,102,a17
41,35,51,31,47,28,16,39,54,42,38,47,32,51,37,41,104,100,100,105,a17
38,35,51,30,47,30,19,42,58,42,38,47,32,51,37,40,104,101,102,105,a17
40,37,51,31,47,32,30,50,56,37,40,48,33,51,38,40,104,101,101,104,a17
40,36,51,30,45,32,29,51,58,36,40,48,32,51,38,40,104,100,100,102,a17
38,34,51,29,37,33,21,43,58,35,41,38,30,51,35,38,101,100,101,102,a17
41,36,51,32,39,30,24,42,58,34,41,38,31,51,36,41,102,102,102,102,a17
40,37,51,31,47,32,30,50,56,37,40,48,33,51,38,40,104,101,101,104,a17
41,38,51,34,45,32,29,51,56,38,38,47,35,51,39,41,107,102,102,103,a17
37,33,55,30,42,32,21,45,56,35,38,40,30,55,34,37,102,99,100,101,a17
38,37,55,33,44,32,25,58,56,37,38,41,32,55,34,39,103,100,101,102,a17
31,23,55,14,38,17,15,30,61,16,35,28,28,61,42,36,97,94,95,91,a17
33,24,61,14,38,24,17,61,61,18,34,28,33,61,42,37,99,96,97,93,a17
31,26,56,15,42,24,20,58,58,29,34,42,16,56,28,31,93,93,94,92,a17
33,28,56,16,45,35,23,58,58,31,35,43,18,56,31,33,95,95,96,94,a17
35,30,51,23,42,24,19,37,56,31,38,42,25,51,32,36,98,95,93,98,a17
37,33,55,28,42,24,21,38,56,35,39,43,29,55,34,37,101,97,95,101,a17
38,34,56,30,40,30,28,51,58,28,39,33,31,56,35,39,102,101,102,99,a17
38,33,56,30,39,31,28,51,58,26,38,32,30,56,34,38,101,98,99,99,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
37,33,51,29,40,33,28,45,58,39,39,39,29,51,34,37,100,99,99,100,a17
37,34,51,30,42,35,29,55,58,41,39,40,30,51,34,37,100,100,99,101,a17
33,28,51,16,45,18,21,31,58,33,36,46,20,51,32,35,98,96,94,97,a17
34,30,55,22,46,26,24,58,58,38,37,47,25,55,33,35,99,97,96,98,a17
38,35,51,27,40,34,19,45,58,40,39,42,27,51,34,38,99,100,99,99,a17
38,36,51,29,40,35,22,47,58,40,39,42,28,51,34,39,100,100,98,100,a17
38,35,51,27,40,34,19,45,58,40,39,42,27,51,34,38,99,100,99,99,a17
38,36,51,29,40,35,22,47,58,40,39,42,28,51,34,39,100,100,98,100,a17
38,35,51,27,46,27,21,40,56,33,37,41,27,51,35,38,99,98,96,98,a17
40,39,51,33,47,33,31,48,58,38,40,44,35,51,41,40,104,104,101,104,a17
40,35,51,30,46,31,23,44,55,38,40,45,32,51,36,40,105,99,99,104,a17
40,35,51,30,47,33,27,47,56,39,41,46,31,51,36,40,104,101,102,103,a17
40,35,51,30,47,32,22,46,55,31,34,43,32,51,37,41,102,102,102,104,a17
37,33,55,29,44,30,28,49,55,33,40,40,30,55,34,37,99,96,96,101,a17
29,25,56,15,37,22,15,36,55,19,30,33,16,56,28,30,87,86,88,87,a17
30,28,56,16,40,23,17,38,56,21,29,35,16,56,28,30,88,89,89,88,a17
39,38,51,31,46,30,30,49,58,34,38,48,32,51,40,40,103,99,99,103,a17
39,39,55,31,46,31,31,48,58,37,39,47,31,55,38,39,102,101,99,102,a17
39,35,51,29,41,35,22,46,58,40,40,42,28,51,34,39,101,102,100,101,a17
39,36,51,30,41,36,25,48,58,41,40,43,30,51,37,39,101,102,101,102,a17
34,33,51,20,36,32,18,51,58,38,37,47,20,51,33,36,94,97,95,95,a17
37,35,51,26,38,32,21,61,61,39,37,47,26,51,35,37,96,100,97,97,a17
26,25,56,15,25,20,12,51,61,25,28,40,15,56,25,26,85,90,87,87,a17
28,28,56,16,31,22,17,61,61,26,28,42,16,56,28,28,88,92,87,88,a17
38,33,56,30,42,28,31,51,58,31,32,42,30,56,34,38,97,98,98,99,a17
38,34,56,32,42,31,31,51,61,32,32,42,32,61,35,38,100,98,99,99,a17
37,31,51,27,35,26,24,51,58,29,30,36,27,51,31,37,95,95,95,96,a17
36,31,51,27,33,28,22,53,58,29,33,35,29,51,31,38,97,94,95,97,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
38,34,55,29,48,40,33,58,58,44,40,48,33,55,38,40,104,101,102,103,a17
40,35,55,29,48,41,36,58,58,44,41,48,34,55,38,40,105,101,102,105,a17
36,32,51,23,46,28,20,37,51,40,37,46,27,51,34,36,100,98,97,100,a17
36,32,51,25,47,28,21,40,51,40,39,47,30,51,36,39,102,99,98,100,a17
37,32,51,26,48,34,25,44,52,42,39,48,31,51,37,39,101,99,100,102,a17
39,34,51,28,49,40,29,58,54,42,40,48,32,51,37,40,104,100,101,103,a17
35,30,53,23,43,31,24,41,58,37,37,43,25,51,33,35,98,97,97,97,a17
35,30,55,23,44,34,26,43,58,39,38,44,25,55,33,35,97,98,98,97,a17
40,36,51,31,47,31,25,46,55,31,36,42,33,51,37,41,102,101,102,103,a17
41,37,55,32,46,30,27,47,56,35,40,41,32,55,37,41,101,99,98,102,a17
31,28,55,16,39,15,15,28,58,30,35,43,18,55,31,32,92,95,93,93,a17
32,28,56,16,40,18,16,30,58,30,35,42,18,56,31,32,92,95,92,92,a17
30,26,55,15,38,19,15,32,55,20,30,33,16,55,28,31,89,87,86,88,a17
31,28,56,16,38,22,18,37,56,23,31,37,18,56,31,32,90,89,89,91,a17
41,35,51,30,44,26,14,37,51,36,37,51,30,51,35,41,104,100,98,107,a17
40,35,51,30,44,27,18,38,51,41,41,51,30,51,35,40,104,103,101,107,a17
37,32,51,26,45,30,21,42,55,39,37,50,33,51,39,40,103,99,101,99,a17
37,33,51,27,46,31,25,44,56,40,40,50,34,51,40,40,104,100,101,100,a17
28,17,58,9,43,34,27,51,58,14,29,23,20,58,33,34,92,81,95,87,a17
28,19,58,10,43,34,27,58,58,15,30,25,21,58,35,34,93,82,95,89,a17
34,31,55,18,37,31,18,44,58,34,36,48,20,55,33,36,94,98,95,95,a17
36,33,55,20,37,30,22,51,61,34,36,49,22,55,35,36,96,98,95,97,a17
37,33,56,23,37,33,24,61,61,39,37,48,26,56,35,37,96,99,96,95,a17
37,35,61,26,37,34,24,61,61,39,37,48,28,61,37,37,97,100,98,98,a17
32,31,58,18,35,30,22,58,58,32,33,47,18,58,31,32,92,96,93,92,a17
33,33,58,20,37,32,23,61,61,33,35,47,20,58,34,35,93,96,95,94,a17
38,34,58,27,38,37,27,61,61,43,39,49,27,58,35,38,97,101,98,97,a17
38,35,61,27,39,37,29,61,61,43,39,50,29,61,37,38,99,101,101,100,a17
34,33,56,20,35,30,20,45,58,33,34,47,20,56,33,36,94,96,93,93,a17
34,33,56,20,36,32,24,51,58,39,37,48,22,56,35,36,94,98,96,97,a17
32,31,56,18,35,27,18,42,58,31,34,46,18,56,31,32,92,95,92,93,a17
32,31,56,18,35,29,21,61,61,31,34,48,20,56,33,34,92,95,93,95,a17
40,35,51,30,47,32,22,46,55,31,34,43,32,51,37,41,102,102,102,104,a17
40,36,51,30,47,37,26,58,56,32,36,43,33,51,38,41,102,102,102,104,a17
37,33,55,23,39,31,19,43,58,40,37,50,26,55,35,37,97,100,98,98,a17
38,37,56,28,40,34,26,61,61,41,38,50,29,56,38,38,100,102,100,99,a17
20,12,56,1,41,19,24,34,55,0,5,3,17,54,34,24,88,62,92,75,a17
21,13,56,2,43,20,25,38,56,0,5,5,19,56,37,27,90,66,93,79,a17
38,33,51,29,37,26,17,43,56,31,37,37,32,51,35,38,99,96,96,100,a17
40,36,55,31,42,32,20,43,58,38,40,43,34,55,38,41,103,103,104,103,a17
40,37,51,30,39,37,25,49,58,44,40,50,31,51,38,40,101,103,101,102,a17
39,38,55,31,40,36,28,58,58,43,39,49,31,55,38,40,101,102,99,102,a17
37,34,51,29,44,31,29,50,56,33,40,40,30,51,36,40,100,99,98,100,a17
39,35,55,31,42,29,29,50,58,33,39,38,32,55,36,39,101,100,100,100,a17
37,33,51,27,43,33,26,42,58,41,39,45,28,51,34,39,101,100,98,101,a17
39,34,55,30,45,38,31,48,58,43,41,44,31,55,35,39,103,101,101,104,a17
23,19,58,11,35,16,11,58,58,23,29,37,11,58,19,23,83,88,88,84,a17
25,21,58,13,35,20,12,58,58,23,29,37,14,58,22,25,85,88,89,86,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
39,35,51,29,39,35,22,47,58,39,39,42,30,51,36,39,99,99,98,100,a17
39,36,55,30,40,35,26,58,58,40,39,43,31,55,37,39,101,100,100,102,a17
33,28,51,16,45,24,22,34,58,37,37,45,23,51,33,37,98,97,97,96,a17
36,32,56,25,46,34,26,58,58,39,38,46,28,56,35,38,100,99,98,100,a17
22,18,58,11,36,15,17,28,50,20,26,35,12,58,20,24,84,87,85,82,a17
23,20,58,12,36,17,17,31,52,20,26,35,14,58,23,25,86,88,86,83,a17
40,36,51,31,44,35,21,46,51,36,36,40,33,51,38,41,103,102,103,103,a17
40,36,51,30,43,35,28,50,57,35,40,39,35,51,40,41,102,101,103,102,a17
